                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                0.93976,                0.60158,                0.82934,                0.94307,                 0.8923,                0.94634,                0.65402,                 1.0798,                0.65135,                0.85669,             0.00037871,             0.00037871,             0.00037871
                    134,                0.93496,                0.59748,                0.82735,                 0.9421,                0.89375,                0.94633,                0.65405,                 1.0796,                0.65107,                0.85668,             0.00037768,             0.00037768,             0.00037768
                    135,                0.93671,                0.59745,                0.82922,                0.94276,                0.89271,                0.94615,                0.65356,                 1.0798,                0.65178,                0.85671,             0.00037665,             0.00037665,             0.00037665
                    136,                 0.9337,                 0.5971,                0.82696,                0.94298,                0.89343,                0.94632,                0.65376,                 1.0795,                0.65124,                0.85663,              0.0003756,              0.0003756,              0.0003756
                    137,                0.93213,                0.59632,                 0.8269,                0.94171,                0.89275,                0.94617,                 0.6541,                 1.0795,                0.65164,                0.85671,             0.00037456,             0.00037456,             0.00037456
                    138,                0.93848,                  0.601,                0.82851,                0.94214,                0.89248,                0.94669,                0.65398,                 1.0789,                 0.6515,                0.85656,              0.0003735,              0.0003735,              0.0003735
                    139,                0.93537,                 0.5971,                0.82797,                0.94218,                0.89314,                0.94661,                0.65438,                 1.0787,                0.65151,                0.85643,             0.00037245,             0.00037245,             0.00037245
                    140,                0.93149,                0.59607,                0.82679,                0.94217,                0.89266,                0.94663,                 0.6543,                 1.0789,                 0.6514,                0.85639,             0.00037138,             0.00037138,             0.00037138
                    141,                0.93137,                0.59338,                0.82693,                0.94162,                0.89296,                0.94673,                0.65418,                 1.0785,                0.65123,                0.85629,             0.00037031,             0.00037031,             0.00037031
                    142,                0.93375,                0.59688,                0.82701,                0.94053,                0.89344,                0.94702,                0.65497,                 1.0773,                0.65063,                0.85596,             0.00036924,             0.00036924,             0.00036924
                    143,                 0.9286,                0.59269,                0.82611,                0.93912,                0.89412,                0.94678,                0.65462,                 1.0768,                0.65057,                0.85587,             0.00036816,             0.00036816,             0.00036816
